beer_name,beer_abv,beer_ibu,beer_srm,beer_kcal,national_id,category_id,brewery_id,description,ounces
Bitter Brewer,0.04,37,,,america,English Bitter,61,,16
SurlyFest,0.055,34,,,america,Rye Beer,61,,16
Coffee Bender,0.051,45,,,america,American Brown Ale,61,,16
Bender,0.051,45,,,america,American Brown Ale,61,,16
Abrasive Ale,0.097,120,,,america,American Double / Imperial IPA,61,,16
Hell,0.051,20,,,america,Keller Bier / Zwickel Bier,61,,16
CynicAle,0.067,33,,,america,Saison / Farmhouse Ale,61,,16
Furious,0.062,99,,,america,American IPA,61,,16
Big Nose,0.073,50,,,america,American IPA,447,,12
Cotton Mouth,0.05,10,,,america,Witbier,447,,12
Stump Knocker Pale Ale,0.056,35,,,america,American Pale Ale (APA),447,,12
Midnight Oil,0.05,38,,,america,Oatmeal Stout,447,,12
Wild Night,0.059,18,,,america,Cream Ale,447,,12
Bermuda Triangle Ginger Beer,0.045,,,,america,Herbed / Spiced Beer,381,,12
Take Two Pils,0.055,35,,,america,German Pilsener,49,,12
Waterkeeper,0.057,,,,america,Hefeweizen,49,,12
SweetWater IPA,0.064,,,,america,American IPA,49,,12
420 Extra Pale Ale,0.054,,,,america,American Pale Ale (APA),49,,12
Dodgy Knight Imperial IPA,0.08,95,,,america,American Double / Imperial IPA,449,,12
TailGate Saison,0.05,,,,america,Saison / Farmhouse Ale,449,,12
TailGate IPA,0.05,44,,,america,American IPA,449,,24
TailGate IPA,0.05,44,,,america,American IPA,449,,12
TailGate Hefeweizen,0.049,28,,,america,Hefeweizen,449,,24
Blacktop Blonde,0.05,19,,,america,American Blonde Ale,449,,24
Blacktop Blonde,0.05,19,,,america,American Blonde Ale,449,,12
TailGate Hefeweizen,0.049,28,,,america,Hefeweizen,449,,12
Wooden Rooster,0.085,34,,,america,Tripel,45,,16.9
Ginger Peach Saison,0.048,20,,,america,Saison / Farmhouse Ale,45,,16
Zombie Monkie,0.062,35,,,america,American Porter,45,,16
Wild Plum Farmhouse Ale,0.056,20,,,america,Saison / Farmhouse Ale,45,,16
Vanilla Bean Buffalo Sweat,0.05,20,,,america,Oatmeal Stout,45,,16
Ethos IPA,0.068,110,,,america,American IPA,45,,16
Tallgrass Pub Ale,0.044,12,,,america,American Brown Ale,45,,16
Oasis,0.072,93,,,america,Extra Special / Strong Bitter (ESB),45,,16
Buffalo Sweat,0.05,20,,,america,Milk / Sweet Stout,45,,16
Halcyon Unfiltered Wheat,0.05,20,,,america,American Pale Wheat Ale,45,,16
8-Bit Pale Ale,0.052,,,,america,American Pale Ale (APA),45,,16
Velvet Rooster,0.085,,,,america,Tripel,45,,16
Halcyon Unfiltered Wheat,0.05,20,,,america,American Pale Wheat Ale,45,,12
Köld Lager (2010),0.05,16,,,america,German Pilsener,45,,16
Oasis (2010),0.072,93,,,america,American Double / Imperial IPA,45,,16
Tallgrass Ale,0.044,22,,,america,American Brown Ale,45,,16
Buffalo Sweat (2010),0.05,20,,,america,Milk / Sweet Stout,45,,16
Tallgrass IPA,0.063,60,,,america,American IPA,45,,16
Hat Trick Hop IPA,0.068,,,,america,American IPA,409,,16
Yard Sale Amber Ale,0.056,,,,america,American Amber / Red Ale,409,,16
Loafin Bräu,0.055,,,,america,Altbier,490,,16
Old Elephant Foot IPA,0.07,80,,,america,American IPA,490,,16
Peck's Porter,0.065,35,,,america,American Porter,7,,16
Reactor,0.07,,,,america,American IPA,7,,16
Mr. Orange,0.057,,,,america,Witbier,7,,16
Deduction,0.08,22,,,america,Dubbel,28,,12
Face Down Brown Ale,0.057,,,,america,American Brown Ale,480,,12
Tempter IPA,0.064,,,,america,American IPA,480,,12
Bridal Veil Rye Pale Ale,0.055,,,,america,American Pale Ale (APA),480,,12
Smittytown,0.048,,,,america,Extra Special / Strong Bitter (ESB),210,,12
Greenwood Beach,0.04,,,,america,Fruit / Vegetable Beer,210,,12
Gatecrasher,0.066,,,,america,English India Pale Ale (IPA),210,,12
RecreationAle,0.047,42,,,america,American Pale Ale (APA),469,,12
First Stand,0.055,35,,,america,Saison / Farmhouse Ale,215,,12
Battle LIne,0.063,23,,,america,American Brown Ale,215,,12
Broken Bridge,0.056,12,,,america,Dunkelweizen,215,,12
Brutus,0.071,69,,,america,English India Pale Ale (IPA),215,,12
Petit Mutant,0.06,,,,america,American Wild Ale,272,,16
The Crusher,0.096,,,,america,American Double / Imperial IPA,272,,16
Beelzebub,0.08,,,,america,American Double / Imperial Stout,272,,16
Focal Banger,0.07,,,,america,American IPA,272,,16
Heady Topper,0.08,120,,,america,American Double / Imperial IPA,272,,16
Heady Topper,0.08,120,,,america,American Double / Imperial IPA,272,,16
Bomber Mountain Amber Ale (2013),0.046,20,,,america,American Amber / Red Ale,457,,12
Indian Paintbrush IPA,0.07,75,,,america,American IPA,457,,12
Saddle Bronc Brown Ale (2013),0.048,16,,,america,English Brown Ale,457,,12
Wagon Box Wheat Beer,0.059,15,,,america,American Pale Wheat Ale,457,,12
Birdhouse Pale Ale,0.05,,,,america,Belgian Pale Ale,262,,12
Ozzy,0.073,,,,america,Belgian Pale Ale,262,,12
Resurrection,0.07,,,,america,Dubbel,262,,12
Bronx Summer Pale Ale,0.052,16,,,america,American Pale Ale (APA),329,,16
Bronx Black Pale Ale,0.057,46,,,america,American Black Ale,329,,16
Bronx Pale Ale,0.063,50,,,america,American Pale Ale (APA),329,,16
Surfrider,0.052,35,,,america,American Pale Ale (APA),33,,16
Kolschtal Eddy,0.055,,,,america,Kölsch,33,,16
South Bay Session IPA,0.05,,,,america,American IPA,33,,16
Grandma's Pecan,0.069,34,,,america,English Brown Ale,33,,16
Double Trunk,0.099,101,,,america,American Double / Imperial IPA,33,,16
Just IPA,0.046,45,,,america,American IPA,328,,12
Lionshead,0.045,,,,america,American Pilsner,90,,12
Manhattan Gold Lager (1990),,,,,america,American Amber / Red Lager,484,,12
Northern Hawk Owl Amber,0.058,,,,america,American Amber / Red Ale,438,,12
CEO Stout,0.059,,,,america,American Stout,438,,16
Will Power Pale Ale,0.047,,,,america,American Pale Ale (APA),438,,16
Curious Traveler Shandy,0.044,,,,america,Shandy,334,,12
Hunny Do Wheat,0.048,18,,,america,American Pale Wheat Ale,142,,12
Three Way Pale Ale,0.052,,,,america,American Pale Ale (APA),142,,12
Rise to the Top,0.041,,,,america,Cream Ale,142,,12
Lost Trout Brown Ale,0.049,,,,america,American Brown Ale,142,,12
Watermelon Ale,0.051,11,,,america,Fruit / Vegetable Beer,108,,12
Knotty Blonde Ale,0.04,18,,,america,American Blonde Ale,153,,12
Fivepine Chocolate Porter,0.062,40,,,america,American Porter,153,,12
Hoodoo Voodoo IPA,0.062,82,,,america,American IPA,153,,12
Hydraulion Red,0.053,22,,,america,Irish Red Ale,273,,12
40 Mile IPA,0.06,50,,,america,American IPA,273,,12
Citra Faced,0.055,64,,,america,American Pale Wheat Ale,21,,16
Pole Barn Stout,0.055,31,,,america,Oatmeal Stout,21,,16
Pale,0.054,37,,,america,American Pale Ale (APA),21,,16
Yoshi's Nectar,0.053,27,,,america,California Common / Steam Beer,21,,16
Leatherhead Red,0.052,,,,america,American Amber / Red Ale,282,,12
Cropduster Mid-American IPA,0.065,,,,america,American IPA,282,,12
Golden Frau Honey Wheat,0.075,,,,america,Braggot,282,,12
Cornstalker Dark Wheat,,,,,america,American Dark Wheat Ale,282,,12
Cafe Leche,0.058,20,,,america,American Porter,17,,16
Damascene Apricot Sour,0.052,12,,,america,Fruit / Vegetable Beer,17,,16
Csar,0.12,90,,,america,Russian Imperial Stout,17,,16
Klingon Warnog Roggen Dunkel,0.055,,,,america,Roggenbier,17,,16
Overlord Imperial IPA,0.085,115,,,america,American Double / Imperial IPA,17,,16
Alloy,0.058,36,,,america,American IPA,17,,16
Rivet Irish Red Ale,0.051,22,,,america,Irish Red Ale,17,,16
3 Gear Robust Porter,0.052,50,,,america,American Porter,17,,16
Circuit Bohemian Pilsner,0.045,35,,,america,Czech Pilsener,17,,16
Turnrow Harvest Ale,0.055,,,,america,American Blonde Ale,152,,12
Juke Joint IPA,0.07,60,,,america,American IPA,152,,12
Parade Ground Coffee Porter,0.07,35,,,america,American Porter,152,,12
Tin Roof Watermelon Wheat,0.05,21,,,america,Fruit / Vegetable Beer,152,,12
Tin Roof Blonde Ale,0.045,18,,,america,American Blonde Ale,152,,12
Voodoo Bengal Pale Ale,0.055,37,,,america,American Pale Ale (APA),152,,12
Perfect Tin Amber,0.045,28,,,america,American Amber / Red Ale,152,,12
IPA & a Half,0.073,87,,,america,American IPA,291,,12
Ornery Amber Lager (2003),0.055,33,,,america,Vienna Lager,291,,12
Big Island Shandy,0.05,,,,america,Shandy,474,,16
Preservation IPA,0.068,,,,america,American IPA,474,,16
Almanac IPA,0.062,72,,,america,American IPA,265,,12
Milk Mustachio Stout,0.065,,,,america,Milk / Sweet Stout,265,,12
Farmer's Tan Red Ale,0.06,30,,,america,American Amber / Red Ale,265,,12
Triangle India Pale Ale,0.057,,,,america,American IPA,524,,12
Triangle White Ale,0.05,,,,america,Witbier,524,,12
Triangle Belgian Golden Ale,0.08,,,,america,Belgian Strong Pale Ale,524,,12
Troegenator,0.082,,,,america,Doppelbock,97,,16
Nugget Nectar,0.075,93,,,america,American Amber / Red Ale,97,,16
Sunshine Pils,0.045,45,,,america,American Pilsner,97,,12
Troegenator Doublebock,0.082,25,,,america,Doppelbock,97,,16
Perpetual IPA,0.075,85,,,america,American IPA,97,,12
Greenville Pale Ale,0.055,52,,,america,American Pale Ale (APA),539,,12
Hoppy Boy,0.062,65,,,america,American IPA,520,,16
Cow Creek,0.054,26,,,america,American Amber / Red Lager,38,,12
Chupahopra,0.075,63,,,america,American IPA,38,,12
Twisted X,0.051,19,,,america,American Adjunct Lager,38,,12
Day Hike Session,0.041,41,,,america,American IPA,190,,12
Trailhead ISA,0.048,48,,,america,American IPA,190,,12
Immersion Amber,0.052,27,,,america,American Amber / Red Ale,190,,12
Evo IPA,0.062,70,,,america,American IPA,190,,12
Presidential Pils,0.048,,,,america,Czech Pilsener,190,,12
Evolutionary IPA (2012),0.062,70,,,america,American IPA,190,,12
Persnickety Pale,0.057,36,,,america,American Pale Ale (APA),190,,12
SoDo Brown Ale,0.054,20,,,america,American Brown Ale,190,,12
Immersion Amber Ale (2011),0.052,27,,,america,American Amber / Red Ale,190,,12
Evolutionary IPA (2011),0.062,70,,,america,American IPA,190,,12
Trailhead India Style Session Ale (2011),0.048,48,,,america,American IPA,190,,12
Panorama Wheat Ale,0.046,,,,america,American Pale Wheat Ale,190,,12
Wobble,0.063,69,,,america,American IPA,74,,16
Night Cat,0.058,43,,,america,American Dark Wheat Ale,74,,12
Night Cat (2014),0.058,43,,,america,American Dark Wheat Ale,74,,12
Dog Days Lager,0.051,17,,,america,Dortmunder / Export Lager,74,,12
Sidekick Extra Pale Ale,0.051,36,,,america,American Pale Ale (APA),74,,12
Atom Smasher,0.077,23,,,america,Märzen / Oktoberfest,74,,12
Testudo,0.045,,,,america,Bière de Garde,74,,12
Hobnob B & B Pale Ale,0.065,,,,america,American Pale Ale (APA),74,,12
Cane and Ebel,0.07,68,,,america,American Strong Ale,74,,12
Outlaw IPA (2015),0.065,,,,america,American IPA,74,,12
The Gilded Age,0.045,,,,america,Munich Helles Lager,243,,12
No Limits Hefeweizen,0.05,,,,america,Hefeweizen,435,,16
Honeyspot Road White IPA,0.06,,,,america,American White IPA,435,,12
Road 2 Ruin Double IPA,0.072,,,,america,American Double / Imperial IPA,435,,12
Workers Comp Saison,0.048,,,,america,Saison / Farmhouse Ale,435,,12
Ol' Factory Pils,0.05,,,,america,German Pilsener,435,,12
PUNK'N,0.05,10,,,america,Pumpkin Ale,159,,12
Yard Sale Winter Lager,0.04,22,,,america,American Amber / Red Lager,159,,12
Trader Session IPA,0.04,42,,,america,American IPA,159,,12
Hop Nosh IPA,0.073,83,,,america,American IPA,159,,12
SUM'R,0.04,17,,,america,American Blonde Ale,159,,12
Organic Baba Black Lager,0.04,32,,,america,Schwarzbier,159,,12
Hop Notch IPA (2013),0.073,82,,,america,American IPA,159,,12
Cutthroat Pale Ale,0.04,34,,,america,American Pale Ale (APA),159,,12
WYLD Extra Pale Ale,0.04,29,,,america,American Pale Ale (APA),159,,12
Pilsner Ukiah,0.055,,,,america,German Pilsener,555,,12
The Green Room,0.06,75,,,america,American IPA,126,,16
Humbucker Helles,0.047,25,,,america,Maibock / Helles Bock,126,,16
Uncle John's Apple Cherry Cider,0.065,,,,america,Cider,338,,16
Uncle John's Apricot Apple Cider,0.065,,,,america,Cider,338,,16
Draught Hard Apple Cider,0.065,,,,america,Cider,338,,16
Scotty K NA,0.001,,,,america,Low Alcohol Beer,522,,16
Bacon Brown Ale,0.068,,,,america,American Brown Ale,522,,16
Golden State Ale,0.064,,,,america,Belgian Pale Ale,522,,16
Baltic Porter,0.078,,,,america,Baltic Porter,522,,16
Siamese twin,0.085,,,,america,Dubbel,522,,16
Double Duckpin,0.085,90,,,america,American Double / Imperial IPA,71,,12
Old Pro,0.042,10,,,america,Gose,71,,12
Duckpin Pale Ale,0.055,,,,america,American Pale Ale (APA),71,,12
Balt Altbier,0.06,,,,america,Altbier,71,,12
Campside Session IPA,0.045,50,,,america,American IPA,202,,16
Upland Wheat Ale,0.045,15,,,america,Witbier,202,,16
Dragonfly IPA,0.06,,,,america,American IPA,202,,16
Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,0.128,,,,america,Quadrupel (Quad),51,,19.2
Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,0.104,,,,america,Rye Beer,51,,19.2
Lee Hill Series Vol. 2 - Wild Saison,0.068,24,,,america,American Wild Ale,51,,19.2
Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,0.099,51,,,america,American Double / Imperial Stout,51,,19.2
Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,0.076,,,,america,American Brown Ale,51,,19.2
Blood Orange Saison,0.06,,,,america,Saison / Farmhouse Ale,51,,12
Thai Style White IPA,0.065,33,,,america,American White IPA,51,,12
Ferus Fluxus Wild Belgian Pale Ale,0.075,30,,,america,American Wild Ale,51,,19.2
Upslope Imperial India Pale Ale,0.099,90,,,america,American Double / Imperial IPA,51,,19.2
Upslope Christmas Ale,0.082,,,,america,Winter Warmer,51,,16
Upslope Pumpkin Ale,0.077,,,,america,Pumpkin Ale,51,,16
Upslope Belgian Style Pale Ale,0.075,30,,,america,Belgian Pale Ale,51,,12
Upslope Foreign Style Stout,0.069,,,,america,Foreign / Export Stout,51,,12
Top Rope Mexican-style Craft Lager,0.048,15,,,america,Vienna Lager,51,,12
Upslope Craft Lager,0.048,22,,,america,Vienna Lager,51,,12
Upslope Brown Ale,0.067,,,,america,English Brown Ale,51,,12
Upslope Pale Ale,0.058,,,,america,American Pale Ale (APA),51,,12
Upslope India Pale Ale,0.072,,,,america,American IPA,51,,12
Common Sense Kentucky Common Ale,0.053,22,,,america,American Brown Ale,546,,16
Upstate I.P.W.,0.065,70,,,america,American IPA,546,,12
Squatters Full Suspension Pale Ale,0.04,,,,america,American Pale Ale (APA),302,,12
Squatters Hop Rising Double IPA,0.09,75,,,america,American Double / Imperial IPA,302,,12
Devastator Double Bock,0.08,,,,america,Doppelbock,302,,12
Wasatch Ghostrider White IPA,0.06,,,,america,American White IPA,302,,12
Wasatch Ghostrider White IPA (2014),0.06,,,,america,American White IPA,302,,12
Wasatch Apricot Hefeweizen,0.04,,,,america,Fruit / Vegetable Beer,302,,12
Squatters Hop Rising Double IPA (2014),0.09,75,,,america,American Double / Imperial IPA,302,,12
Squatters Full Suspension Pale Ale,0.04,,,,america,American Pale Ale (APA),302,,12
Nunica Pine,0.068,,,,america,Cider,185,,16
Ginger Peach,0.069,,,,america,Cider,185,,16
Totally Roasted,0.068,,,,america,Cider,185,,16
Blue Gold,0.068,,,,america,Cider,185,,16
Hard Apple,0.068,,,,america,Cider,185,,16
Nitro Can Coffee Stout,0.052,,,,america,American Stout,113,,12
Voodoo Love Child,0.092,25,,,america,Tripel,322,,12
White Magick of the Sun,0.079,23,,,america,Witbier,322,,12
Wynona's Big Brown Ale,0.075,31,,,america,American Brown Ale,322,,12
Gran Met,0.092,25,,,america,Belgian Strong Pale Ale,322,,12
Good Vibes IPA,0.073,85,,,america,American IPA,322,,12
Pilzilla,0.075,85,,,america,American Double / Imperial Pilsner,322,,12
Wachusett Light IPA,0.04,37,,,america,American IPA,295,,12
Green Monsta IPA,0.06,55,,,america,American IPA,295,,12
Wachusett IPA,0.056,50,,,america,American IPA,295,,12
Strawberry White,0.047,,,,america,Witbier,295,,12
Larry Imperial IPA,0.085,85,,,america,American Double / Imperial IPA,295,,12
Wachusett Summer,0.047,,,,america,American Pale Wheat Ale,295,,12
Country Pale Ale,0.051,17,,,america,English Pale Ale,295,,12
Wachusett Light IPA (2013),0.04,37,,,america,American IPA,295,,12
Pumpkan,0.052,20,,,america,Pumpkin Ale,295,,12
Wachusett Blueberry Ale,0.045,10,,,america,Fruit / Vegetable Beer,295,,12
Green Monsta IPA,0.06,55,,,america,American IPA,295,,12
T-6 Red Ale (2004),0.047,,,,america,American Amber / Red Ale,506,,12
Self Starter,0.052,67,,,america,American IPA,94,,16
Ermal's,0.054,20,,,america,Cream Ale,94,,16
10 Ton,0.07,,,,america,Oatmeal Stout,94,,16
Flyin' Rye,0.07,,,,america,American IPA,94,,16
Christmas Ale,0.09,,,,america,Herbed / Spiced Beer,100,,12
Pay It Forward Cocoa Porter,0.07,,,,america,American Porter,100,,12
West Sixth Amber Ale,0.055,,,,america,American Amber / Red Ale,100,,12
West Sixth IPA,,,,,america,American IPA,100,,12
One Claw,0.055,,,,america,American Pale Ale (APA),384,,12
Westbrook Gose,0.04,5,,,america,Gose,384,,12
White Thai,0.05,16,,,america,Witbier,384,,12
Westbrook IPA,0.068,65,,,america,American IPA,384,,12
Westfield Octoberfest,0.057,22,,,america,Märzen / Oktoberfest,351,,12
Pop's Old Fashioned Lager,0.052,,,,america,American Amber / Red Lager,351,,12
Charlie in the Rye,0.058,55,,,america,American IPA,351,,12
Royal Lager,,,,,america,American Pale Lager,132,,16
Rip Van Winkle (Current),0.08,,,,america,Bock,132,,12
Oalley Stout,,,,,america,English Stout,132,,12
Oalle IPA,0.075,89,,,america,American IPA,132,,12
Oalley Irish Style Cream Ale,,,,,america,Cream Ale,132,,12
L'il Lucy's Hot Pepper Ale,0.049,28,,,america,Chile Beer,132,,12
Drop Kick Ale,0.052,,,,america,American Amber / Red Ale,132,,12
Raspberry Berliner Weisse,0.055,,,,america,Berliner Weissbier,47,,12
Hop Session,0.05,,,,america,American IPA,47,,12
Blueberry Berliner Weisse,0.055,,,,america,Berliner Weissbier,47,,12
Berliner Weisse,0.055,,,,america,Berliner Weissbier,47,,12
Super G IPA,0.06,,,,america,American IPA,396,,16
Hefe Lemon,0.049,30,,,america,Radler,296,,12
Hefe Black,0.049,30,,,america,Hefeweizen,296,,12
Widmer Brothers Hefeweizen,0.049,30,,,america,Hefeweizen,296,,12
Hop Slayer Double IPA,0.082,100,,,america,American Double / Imperial IPA,361,,12
Pumpkin Ale,0.045,,,,america,Pumpkin Ale,361,,12
Big Bowl Blonde Ale,0.05,,,,america,American Brown Ale,361,,12
Phat Chance,0.052,27,,,america,American Blonde Ale,361,,12
Hop Slayer Double IPA (2011),0.082,100,,,america,American Double / Imperial IPA,361,,12
Hop Slayer Double IPA (2011),0.082,100,,,america,American Double / Imperial IPA,361,,12
Wild Onion Summer Wit,0.042,13,,,america,Witbier,361,,12
Jack Stout,0.06,23,,,america,Oatmeal Stout,361,,12
Wild Onion Pumpkin Ale (2010),0.045,,,,america,Pumpkin Ale,361,,12
Paddy Pale Ale,0.056,41,,,america,American Pale Ale (APA),361,,12
Blonde Hunny,0.068,21,,,america,Belgian Pale Ale,181,,12
Wild Wolf Wee Heavy Scottish Style Ale,0.057,20,,,america,Scotch Ale / Wee Heavy,181,,12
Wild Wolf American Pilsner,0.045,25,,,america,American Pilsner,181,,12
Alpha Ale,0.051,45,,,america,American Pale Ale (APA),181,,12
Mystical Stout,0.054,,,,america,Irish Dry Stout,499,,16
Bodacious Bock,0.075,,,,america,Bock,499,,16
Ambitious Lager,0.05,,,,america,Munich Helles Lager,499,,16
Wyoming Pale Ale,0.072,,,,america,American Pale Ale (APA),550,,16
Wind River Blonde Ale,0.05,,,,america,American Blonde Ale,550,,16
Ace IPA,0.074,83,,,america,American IPA,509,,16
P-51 Porter,0.08,31,,,america,American Porter,509,,16
#001 Golden Amber Lager,0.055,,,,america,American Amber / Red Lager,211,,12
#002 American I.P.A.,0.071,60,,,america,American IPA,211,,12
#003 Brown & Robust Porter,0.052,,,,america,American Porter,211,,12
#004 Session I.P.A.,0.048,38,,,america,American IPA,211,,12
Tarasque,0.059,,,,america,Saison / Farmhouse Ale,239,,12
Ananda India Pale Ale,0.062,61,,,america,American IPA,239,,12
Tiny Bomb,0.045,23,,,america,American Pilsner,239,,12
Train Hopper,0.058,72,,,america,American IPA,14,,12
Edward Portly Brown,0.045,,,,america,American Brown Ale,14,,12
Troopers Alley IPA,0.059,135,,,america,American IPA,344,,12
Wolverine Premium Lager,0.047,15,,,america,American Pale Lager,402,,12
Woodchuck Amber Hard Cider,0.05,,,,america,Cider,501,,12
4000 Footer IPA,0.065,82,,,america,American IPA,109,,12
Summer Brew,0.028,15,,,america,American Pilsner,109,,12
Be Hoppy IPA,0.065,69,,,america,American IPA,339,,16
Worthy IPA,0.069,69,,,america,American IPA,199,,12
Easy Day Kolsch,0.045,25,,,america,Kölsch,199,,12
Lights Out Vanilla Cream Extra Stout,0.077,30,,,america,American Double / Imperial IPA,199,,12
Worthy IPA (2013),0.069,69,,,america,American IPA,199,,12
Worthy Pale,0.06,50,,,america,American Pale Ale (APA),199,,12
Patty's Chile Beer,0.042,,,,america,Chile Beer,424,,12
Colorojo Imperial Red Ale,0.082,,,,america,American Strong Ale,424,,12
Wynkoop Pumpkin Ale,0.055,,,,america,Pumpkin Ale,424,,12
Rocky Mountain Oyster Stout,0.075,,,,america,American Stout,424,,12
Belgorado,0.067,45,,,america,Belgian IPA,424,,12
Rail Yard Ale,0.052,,,,america,American Amber / Red Ale,424,,12
B3K Black Lager,0.055,,,,america,Schwarzbier,424,,12
Silverback Pale Ale,0.055,40,,,america,American Pale Ale (APA),424,,12
Rail Yard Ale (2009),0.052,,,,america,American Amber / Red Ale,424,,12
